1000 1000
500

92  	900.000000 	638.000000  

93  	374.000000 	454.000000  

94  	388.000000 	927.000000  

95  	235.000000 	632.000000  

96  	265.000000 	885.000000  

97  	621.000000 	739.000000  

98  	140.000000 	411.000000  

99  	175.000000 	259.000000  

100  	500.000000 	693.000000  

101  	458.000000 	877.000000  

102  	729.000000 	935.000000  

103  	10.000000 	940.000000  

104  	420.000000 	232.000000  

105  	461.000000 	109.000000  

106  	634.000000 	576.000000  

107  	791.000000 	874.000000  

108  	19.000000 	810.000000  

109  	422.000000 	799.000000  

110  	109.000000 	218.000000  

111  	265.000000 	149.000000  

112  	752.000000 	28.000000  

113  	10.000000 	93.000000  

114  	724.000000 	143.000000  

115  	806.000000 	165.000000  

116  	956.000000 	318.000000  

117  	434.000000 	124.000000  

118  	409.000000 	540.000000  

119  	308.000000 	557.000000  

120  	102.000000 	469.000000  

121  	411.000000 	983.000000  

122  	33.000000 	23.000000  

123  	813.000000 	146.000000  

124  	563.000000 	317.000000  

125  	41.000000 	780.000000  

126  	750.000000 	793.000000  

127  	469.000000 	133.000000  

128  	636.000000 	852.000000  

129  	616.000000 	431.000000  

130  	713.000000 	718.000000  

131  	754.000000 	481.000000  

132  	580.000000 	436.000000  

133  	274.000000 	844.000000  

134  	452.000000 	991.000000  

135  	503.000000 	132.000000  

136  	579.000000 	379.000000  

137  	756.000000 	310.000000  

138  	238.000000 	259.000000  

139  	526.000000 	67.000000  

140  	587.000000 	257.000000  

141  	591.000000 	898.000000  

142  	848.000000 	794.000000  

143  	64.000000 	49.000000  

144  	873.000000 	515.000000  

145  	93.000000 	928.000000  

146  	79.000000 	175.000000  

147  	704.000000 	686.000000  

148  	722.000000 	445.000000  

149  	566.000000 	408.000000  

150  	104.000000 	357.000000  

151  	897.000000 	648.000000  

152  	422.000000 	352.000000  

153  	83.000000 	961.000000  

154  	709.000000 	525.000000  

155  	851.000000 	933.000000  

156  	525.000000 	440.000000  

157  	810.000000 	808.000000  

158  	506.000000 	311.000000  

159  	250.000000 	399.000000  

160  	904.000000 	397.000000  

161  	204.000000 	277.000000  

162  	966.000000 	636.000000  

163  	987.000000 	478.000000  

164  	526.000000 	545.000000  

165  	368.000000 	649.000000  

166  	431.000000 	110.000000  

167  	82.000000 	785.000000  

168  	561.000000 	987.000000  

169  	682.000000 	1.000000  

170  	728.000000 	191.000000  

171  	689.000000 	63.000000  

172  	625.000000 	861.000000  

173  	661.000000 	359.000000  

174  	442.000000 	518.000000  

175  	995.000000 	710.000000  

176  	89.000000 	649.000000  

177  	500.000000 	712.000000  

178  	106.000000 	739.000000  

179  	617.000000 	970.000000  

180  	4.000000 	673.000000  

181  	691.000000 	906.000000  

182  	728.000000 	287.000000  

183  	161.000000 	322.000000  

184  	200.000000 	315.000000  

185  	238.000000 	816.000000  

186  	409.000000 	942.000000  

187  	931.000000 	25.000000  

188  	794.000000 	853.000000  

189  	220.000000 	853.000000  

190  	29.000000 	197.000000  

191  	725.000000 	182.000000  

192  	59.000000 	331.000000  

193  	149.000000 	318.000000  

194  	568.000000 	422.000000  

195  	956.000000 	729.000000  

196  	589.000000 	777.000000  

197  	878.000000 	517.000000  

198  	958.000000 	696.000000  

199  	193.000000 	85.000000  

200  	13.000000 	987.000000  

201  	239.000000 	666.000000  

202  	614.000000 	252.000000  

203  	945.000000 	603.000000  

204  	284.000000 	553.000000  

205  	589.000000 	865.000000  

206  	147.000000 	634.000000  

207  	64.000000 	23.000000  

208  	490.000000 	373.000000  

209  	756.000000 	500.000000  

210  	792.000000 	996.000000  

211  	263.000000 	952.000000  

212  	865.000000 	938.000000  

213  	157.000000 	807.000000  

214  	220.000000 	519.000000  

215  	898.000000 	343.000000  

216  	154.000000 	93.000000  

217  	925.000000 	391.000000  

218  	102.000000 	109.000000  

219  	455.000000 	556.000000  

220  	734.000000 	792.000000  

221  	868.000000 	288.000000  

222  	628.000000 	326.000000  

223  	308.000000 	176.000000  

224  	965.000000 	344.000000  

225  	824.000000 	841.000000  

226  	994.000000 	597.000000  

227  	771.000000 	586.000000  

228  	607.000000 	725.000000  

229  	368.000000 	75.000000  

230  	282.000000 	785.000000  

231  	496.000000 	632.000000  

232  	504.000000 	602.000000  

233  	291.000000 	519.000000  

234  	888.000000 	347.000000  

235  	849.000000 	691.000000  

236  	44.000000 	441.000000  

237  	469.000000 	250.000000  

238  	135.000000 	401.000000  

239  	883.000000 	855.000000  

240  	729.000000 	687.000000  

241  	579.000000 	62.000000  

242  	229.000000 	709.000000  

243  	742.000000 	717.000000  

244  	32.000000 	546.000000  

245  	396.000000 	222.000000  

246  	676.000000 	276.000000  

247  	309.000000 	72.000000  

248  	907.000000 	415.000000  

249  	963.000000 	442.000000  

250  	906.000000 	634.000000  

251  	437.000000 	580.000000  

252  	63.000000 	628.000000  

253  	719.000000 	660.000000  

254  	410.000000 	638.000000  

255  	291.000000 	151.000000  

256  	398.000000 	93.000000  

257  	393.000000 	305.000000  

258  	168.000000 	513.000000  

259  	705.000000 	31.000000  

260  	164.000000 	73.000000  

261  	95.000000 	422.000000  

262  	870.000000 	128.000000  

263  	282.000000 	861.000000  

264  	663.000000 	487.000000  

265  	387.000000 	344.000000  

266  	30.000000 	319.000000  

267  	401.000000 	711.000000  

268  	795.000000 	733.000000  

269  	814.000000 	544.000000  

270  	803.000000 	437.000000  

271  	367.000000 	283.000000  

272  	583.000000 	881.000000  

273  	377.000000 	685.000000  

274  	74.000000 	203.000000  

275  	173.000000 	734.000000  

276  	446.000000 	826.000000  

277  	225.000000 	219.000000  

278  	632.000000 	661.000000  

279  	434.000000 	330.000000  

280  	818.000000 	891.000000  

281  	970.000000 	438.000000  

282  	197.000000 	147.000000  

283  	302.000000 	49.000000  

284  	527.000000 	644.000000  

285  	243.000000 	547.000000  

286  	106.000000 	815.000000  

287  	620.000000 	169.000000  

288  	845.000000 	920.000000  

289  	198.000000 	998.000000  

290  	194.000000 	140.000000  

291  	607.000000 	416.000000  

292  	652.000000 	890.000000  

293  	881.000000 	397.000000  

294  	404.000000 	803.000000  

295  	324.000000 	499.000000  

296  	460.000000 	688.000000  

297  	71.000000 	818.000000  

298  	552.000000 	143.000000  

299  	462.000000 	976.000000  

300  	95.000000 	528.000000  

301  	441.000000 	375.000000  

302  	708.000000 	147.000000  

303  	853.000000 	840.000000  

304  	553.000000 	181.000000  

305  	477.000000 	687.000000  

306  	250.000000 	794.000000  

307  	344.000000 	833.000000  

308  	562.000000 	318.000000  

309  	154.000000 	681.000000  

310  	505.000000 	413.000000  

311  	126.000000 	287.000000  

312  	190.000000 	732.000000  

313  	504.000000 	651.000000  

314  	815.000000 	735.000000  

315  	500.000000 	196.000000  

316  	141.000000 	503.000000  

317  	5.000000 	792.000000  

318  	94.000000 	619.000000  

319  	61.000000 	22.000000  

320  	816.000000 	45.000000  

321  	124.000000 	911.000000  

322  	591.000000 	976.000000  

323  	929.000000 	640.000000  

324  	414.000000 	798.000000  

325  	684.000000 	756.000000  

326  	644.000000 	398.000000  

327  	65.000000 	789.000000  

328  	920.000000 	116.000000  

329  	704.000000 	658.000000  

330  	103.000000 	422.000000  

331  	334.000000 	757.000000  

332  	944.000000 	762.000000  

333  	170.000000 	269.000000  

334  	549.000000 	321.000000  

335  	375.000000 	390.000000  

336  	300.000000 	511.000000  

337  	374.000000 	498.000000  

338  	631.000000 	20.000000  

339  	149.000000 	578.000000  

340  	478.000000 	175.000000  

341  	582.000000 	993.000000  

342  	131.000000 	845.000000  

343  	515.000000 	15.000000  

344  	824.000000 	633.000000  

345  	769.000000 	315.000000  

346  	867.000000 	373.000000  

347  	315.000000 	542.000000  

348  	379.000000 	448.000000  

349  	609.000000 	336.000000  

350  	229.000000 	174.000000  

351  	676.000000 	836.000000  

352  	532.000000 	531.000000  

353  	534.000000 	240.000000  

354  	547.000000 	216.000000  

355  	314.000000 	295.000000  

356  	849.000000 	159.000000  

357  	194.000000 	965.000000  

358  	721.000000 	866.000000  

359  	339.000000 	282.000000  

360  	592.000000 	718.000000  

361  	227.000000 	220.000000  

362  	881.000000 	567.000000  

363  	458.000000 	87.000000  

364  	796.000000 	323.000000  

365  	354.000000 	636.000000  

366  	275.000000 	453.000000  

367  	532.000000 	227.000000  

368  	492.000000 	749.000000  

369  	950.000000 	368.000000  

370  	940.000000 	816.000000  

371  	244.000000 	612.000000  

372  	335.000000 	945.000000  

373  	5.000000 	1.000000  

374  	97.000000 	662.000000  

375  	208.000000 	135.000000  

376  	916.000000 	336.000000  

377  	975.000000 	317.000000  

378  	450.000000 	559.000000  

379  	667.000000 	920.000000  

380  	840.000000 	859.000000  

381  	699.000000 	83.000000  

382  	709.000000 	668.000000  

383  	298.000000 	53.000000  

384  	452.000000 	843.000000  

385  	628.000000 	853.000000  

386  	933.000000 	138.000000  

387  	437.000000 	227.000000  

388  	414.000000 	230.000000  

389  	687.000000 	610.000000  

390  	79.000000 	761.000000  

391  	548.000000 	859.000000  

392  	896.000000 	600.000000  

393  	760.000000 	235.000000  

394  	537.000000 	194.000000  

395  	978.000000 	427.000000  

396  	134.000000 	774.000000  

397  	423.000000 	893.000000  

398  	992.000000 	377.000000  

399  	439.000000 	761.000000  

400  	530.000000 	438.000000  

401  	834.000000 	412.000000  

402  	331.000000 	56.000000  

403  	501.000000 	296.000000  

404  	448.000000 	551.000000  

405  	483.000000 	772.000000  

406  	997.000000 	330.000000  

407  	414.000000 	590.000000  

408  	647.000000 	458.000000  

409  	251.000000 	166.000000  

410  	612.000000 	494.000000  

411  	600.000000 	446.000000  

412  	497.000000 	373.000000  

413  	29.000000 	978.000000  

414  	501.000000 	613.000000  

415  	911.000000 	521.000000  

416  	210.000000 	976.000000  

417  	55.000000 	709.000000  

418  	182.000000 	727.000000  

419  	81.000000 	63.000000  

420  	106.000000 	251.000000  

421  	588.000000 	214.000000  

422  	832.000000 	537.000000  

423  	815.000000 	780.000000  

424  	705.000000 	850.000000  

425  	426.000000 	144.000000  

426  	996.000000 	613.000000  

427  	27.000000 	765.000000  

428  	651.000000 	42.000000  

429  	303.000000 	102.000000  

430  	358.000000 	628.000000  

431  	924.000000 	792.000000  

432  	848.000000 	692.000000  

433  	252.000000 	947.000000  

434  	625.000000 	853.000000  

435  	469.000000 	345.000000  

436  	291.000000 	494.000000  

437  	631.000000 	304.000000  

438  	607.000000 	634.000000  

439  	605.000000 	222.000000  

440  	727.000000 	331.000000  

441  	260.000000 	921.000000  

442  	96.000000 	949.000000  

443  	806.000000 	255.000000  

444  	798.000000 	150.000000  

445  	408.000000 	721.000000  

446  	946.000000 	993.000000  

447  	756.000000 	779.000000  

448  	453.000000 	769.000000  

449  	355.000000 	827.000000  

450  	637.000000 	869.000000  

451  	254.000000 	258.000000  

452  	894.000000 	673.000000  

453  	81.000000 	121.000000  

454  	118.000000 	539.000000  

455  	44.000000 	308.000000  

456  	527.000000 	921.000000  

457  	453.000000 	738.000000  

458  	590.000000 	710.000000  

459  	537.000000 	600.000000  

460  	179.000000 	781.000000  

461  	878.000000 	612.000000  

462  	605.000000 	774.000000  

463  	80.000000 	652.000000  

464  	818.000000 	287.000000  

465  	312.000000 	427.000000  

466  	381.000000 	822.000000  

467  	621.000000 	808.000000  

468  	993.000000 	123.000000  

469  	456.000000 	318.000000  

470  	987.000000 	32.000000  

471  	284.000000 	725.000000  

472  	360.000000 	970.000000  

473  	555.000000 	350.000000  

474  	850.000000 	638.000000  

475  	859.000000 	850.000000  

476  	523.000000 	64.000000  

477  	975.000000 	933.000000  

478  	547.000000 	88.000000  

479  	726.000000 	735.000000  

480  	591.000000 	302.000000  

481  	740.000000 	826.000000  

482  	538.000000 	864.000000  

483  	92.000000 	46.000000  

484  	514.000000 	265.000000  

485  	412.000000 	990.000000  

486  	389.000000 	61.000000  

487  	15.000000 	474.000000  

488  	305.000000 	639.000000  

489  	272.000000 	355.000000  

490  	597.000000 	753.000000  

491  	724.000000 	705.000000  

492  	446.000000 	19.000000  

493  	35.000000 	407.000000  

494  	181.000000 	525.000000  

495  	10.000000 	773.000000  

496  	667.000000 	685.000000  

497  	944.000000 	831.000000  

498  	563.000000 	877.000000  

499  	335.000000 	341.000000  

1.000000

373 	 5.000000 	 1.000000 	 0

373 	 5.000000 	 1.000000 	 1

373 	 5.000000 	 1.000000 	 2

122 	 33.000000 	 23.000000 	 5

122 	 33.000000 	 23.000000 	 6

122 	 33.000000 	 23.000000 	 7

122 	 33.000000 	 23.000000 	 8

122 	 33.000000 	 23.000000 	 9

122 	 33.000000 	 23.000000 	 10

122 	 33.000000 	 23.000000 	 11

143 	 64.000000 	 49.000000 	 15

91 	 60.000000 	 55.000000 	 15

91 	 60.000000 	 55.000000 	 16

143 	 64.000000 	 49.000000 	 16

91 	 60.000000 	 55.000000 	 17

143 	 64.000000 	 49.000000 	 17

91 	 60.000000 	 55.000000 	 18

143 	 64.000000 	 49.000000 	 18

143 	 64.000000 	 49.000000 	 19

91 	 60.000000 	 55.000000 	 19

419 	 81.000000 	 63.000000 	 19

419 	 81.000000 	 63.000000 	 20

143 	 64.000000 	 49.000000 	 20

91 	 60.000000 	 55.000000 	 20

419 	 81.000000 	 63.000000 	 21

419 	 81.000000 	 63.000000 	 22

419 	 81.000000 	 63.000000 	 23

419 	 81.000000 	 63.000000 	 24

218 	 102.000000 	 109.000000 	 33

218 	 102.000000 	 109.000000 	 34

218 	 102.000000 	 109.000000 	 35

290 	 194.000000 	 140.000000 	 51

290 	 194.000000 	 140.000000 	 52

282 	 197.000000 	 147.000000 	 52

282 	 197.000000 	 147.000000 	 53

290 	 194.000000 	 140.000000 	 53

282 	 197.000000 	 147.000000 	 54

290 	 194.000000 	 140.000000 	 54

282 	 197.000000 	 147.000000 	 55

282 	 197.000000 	 147.000000 	 56

350 	 229.000000 	 174.000000 	 62

350 	 229.000000 	 174.000000 	 63

350 	 229.000000 	 174.000000 	 64

350 	 229.000000 	 174.000000 	 65

359 	 339.000000 	 282.000000 	 103

359 	 339.000000 	 282.000000 	 104

359 	 339.000000 	 282.000000 	 105

359 	 339.000000 	 282.000000 	 106

359 	 339.000000 	 282.000000 	 107

359 	 339.000000 	 282.000000 	 108

36 	 366.000000 	 325.000000 	 113

36 	 366.000000 	 325.000000 	 114

36 	 366.000000 	 325.000000 	 115

36 	 366.000000 	 325.000000 	 116

36 	 366.000000 	 325.000000 	 117

36 	 366.000000 	 325.000000 	 118

36 	 366.000000 	 325.000000 	 122

36 	 366.000000 	 325.000000 	 123

36 	 366.000000 	 325.000000 	 124

36 	 366.000000 	 325.000000 	 125

36 	 366.000000 	 325.000000 	 126

36 	 366.000000 	 325.000000 	 132

36 	 366.000000 	 325.000000 	 133

36 	 366.000000 	 325.000000 	 134

36 	 366.000000 	 325.000000 	 135

36 	 366.000000 	 325.000000 	 136

36 	 366.000000 	 325.000000 	 137

36 	 366.000000 	 325.000000 	 138

36 	 366.000000 	 325.000000 	 139

36 	 366.000000 	 325.000000 	 140

36 	 366.000000 	 325.000000 	 141

36 	 366.000000 	 325.000000 	 142

36 	 366.000000 	 325.000000 	 143

36 	 366.000000 	 325.000000 	 144

36 	 366.000000 	 325.000000 	 145

265 	 387.000000 	 344.000000 	 149

265 	 387.000000 	 344.000000 	 150

152 	 422.000000 	 352.000000 	 162

152 	 422.000000 	 352.000000 	 163

152 	 422.000000 	 352.000000 	 164

152 	 422.000000 	 352.000000 	 165

301 	 441.000000 	 375.000000 	 168

301 	 441.000000 	 375.000000 	 169

301 	 441.000000 	 375.000000 	 170

301 	 441.000000 	 375.000000 	 171

301 	 441.000000 	 375.000000 	 172

301 	 441.000000 	 375.000000 	 173

301 	 441.000000 	 375.000000 	 174

301 	 441.000000 	 375.000000 	 175

152 	 422.000000 	 352.000000 	 181

152 	 422.000000 	 352.000000 	 182

152 	 422.000000 	 352.000000 	 183

152 	 422.000000 	 352.000000 	 184

152 	 422.000000 	 352.000000 	 185

152 	 422.000000 	 352.000000 	 186

152 	 422.000000 	 352.000000 	 187

279 	 434.000000 	 330.000000 	 188

301 	 441.000000 	 375.000000 	 192

301 	 441.000000 	 375.000000 	 193

301 	 441.000000 	 375.000000 	 194

152 	 422.000000 	 352.000000 	 195

152 	 422.000000 	 352.000000 	 196

152 	 422.000000 	 352.000000 	 197

152 	 422.000000 	 352.000000 	 198

152 	 422.000000 	 352.000000 	 201

152 	 422.000000 	 352.000000 	 202

152 	 422.000000 	 352.000000 	 211

301 	 441.000000 	 375.000000 	 213

301 	 441.000000 	 375.000000 	 214

301 	 441.000000 	 375.000000 	 215

301 	 441.000000 	 375.000000 	 216

301 	 441.000000 	 375.000000 	 217

301 	 441.000000 	 375.000000 	 219

301 	 441.000000 	 375.000000 	 220

301 	 441.000000 	 375.000000 	 221

11 	 534.000000 	 511.000000 	 267

11 	 534.000000 	 511.000000 	 268

11 	 534.000000 	 511.000000 	 269

11 	 534.000000 	 511.000000 	 270

11 	 534.000000 	 511.000000 	 271

11 	 534.000000 	 511.000000 	 272

11 	 534.000000 	 511.000000 	 273

11 	 534.000000 	 511.000000 	 274

11 	 534.000000 	 511.000000 	 275

11 	 534.000000 	 511.000000 	 276

11 	 534.000000 	 511.000000 	 277

11 	 534.000000 	 511.000000 	 278

11 	 534.000000 	 511.000000 	 279

11 	 534.000000 	 511.000000 	 282

11 	 534.000000 	 511.000000 	 283

11 	 534.000000 	 511.000000 	 286

11 	 534.000000 	 511.000000 	 287

11 	 534.000000 	 511.000000 	 288

11 	 534.000000 	 511.000000 	 289

11 	 534.000000 	 511.000000 	 290

11 	 534.000000 	 511.000000 	 291

11 	 534.000000 	 511.000000 	 295

11 	 534.000000 	 511.000000 	 296

11 	 534.000000 	 511.000000 	 297

11 	 534.000000 	 511.000000 	 354

11 	 534.000000 	 511.000000 	 355

11 	 534.000000 	 511.000000 	 360

11 	 534.000000 	 511.000000 	 361

352 	 532.000000 	 531.000000 	 419

11 	 534.000000 	 511.000000 	 420

352 	 532.000000 	 531.000000 	 420

11 	 534.000000 	 511.000000 	 421

352 	 532.000000 	 531.000000 	 421

11 	 534.000000 	 511.000000 	 422

352 	 532.000000 	 531.000000 	 422

352 	 532.000000 	 531.000000 	 423

11 	 534.000000 	 511.000000 	 423

352 	 532.000000 	 531.000000 	 424

352 	 532.000000 	 531.000000 	 425

164 	 526.000000 	 545.000000 	 446

164 	 526.000000 	 545.000000 	 447

164 	 526.000000 	 545.000000 	 448

164 	 526.000000 	 545.000000 	 449

164 	 526.000000 	 545.000000 	 450

164 	 526.000000 	 545.000000 	 451

164 	 526.000000 	 545.000000 	 452

164 	 526.000000 	 545.000000 	 453

164 	 526.000000 	 545.000000 	 454

164 	 526.000000 	 545.000000 	 455

164 	 526.000000 	 545.000000 	 456

164 	 526.000000 	 545.000000 	 457

164 	 526.000000 	 545.000000 	 458

164 	 526.000000 	 545.000000 	 459

164 	 526.000000 	 545.000000 	 463

164 	 526.000000 	 545.000000 	 464

164 	 526.000000 	 545.000000 	 469

164 	 526.000000 	 545.000000 	 470

164 	 526.000000 	 545.000000 	 471

164 	 526.000000 	 545.000000 	 472

164 	 526.000000 	 545.000000 	 473

164 	 526.000000 	 545.000000 	 474

164 	 526.000000 	 545.000000 	 475

164 	 526.000000 	 545.000000 	 476

164 	 526.000000 	 545.000000 	 477

164 	 526.000000 	 545.000000 	 478

352 	 532.000000 	 531.000000 	 478

352 	 532.000000 	 531.000000 	 479

164 	 526.000000 	 545.000000 	 479

352 	 532.000000 	 531.000000 	 480

164 	 526.000000 	 545.000000 	 480

352 	 532.000000 	 531.000000 	 481

164 	 526.000000 	 545.000000 	 481

352 	 532.000000 	 531.000000 	 482

164 	 526.000000 	 545.000000 	 482

164 	 526.000000 	 545.000000 	 483

352 	 532.000000 	 531.000000 	 483

164 	 526.000000 	 545.000000 	 484

352 	 532.000000 	 531.000000 	 502

164 	 526.000000 	 545.000000 	 504

352 	 532.000000 	 531.000000 	 505

352 	 532.000000 	 531.000000 	 506

352 	 532.000000 	 531.000000 	 507

352 	 532.000000 	 531.000000 	 508

11 	 534.000000 	 511.000000 	 508

352 	 532.000000 	 531.000000 	 509

11 	 534.000000 	 511.000000 	 509

11 	 534.000000 	 511.000000 	 510

352 	 532.000000 	 531.000000 	 510

352 	 532.000000 	 531.000000 	 511

352 	 532.000000 	 531.000000 	 512

352 	 532.000000 	 531.000000 	 513

352 	 532.000000 	 531.000000 	 514

164 	 526.000000 	 545.000000 	 514

352 	 532.000000 	 531.000000 	 515

164 	 526.000000 	 545.000000 	 515

164 	 526.000000 	 545.000000 	 516

352 	 532.000000 	 531.000000 	 516

164 	 526.000000 	 545.000000 	 517

164 	 526.000000 	 545.000000 	 518

164 	 526.000000 	 545.000000 	 519

164 	 526.000000 	 545.000000 	 520

164 	 526.000000 	 545.000000 	 521

164 	 526.000000 	 545.000000 	 522

164 	 526.000000 	 545.000000 	 523

164 	 526.000000 	 545.000000 	 524

352 	 532.000000 	 531.000000 	 524

164 	 526.000000 	 545.000000 	 525

352 	 532.000000 	 531.000000 	 525

352 	 532.000000 	 531.000000 	 526

352 	 532.000000 	 531.000000 	 527

352 	 532.000000 	 531.000000 	 528

11 	 534.000000 	 511.000000 	 529

352 	 532.000000 	 531.000000 	 529

11 	 534.000000 	 511.000000 	 530

352 	 532.000000 	 531.000000 	 530

352 	 532.000000 	 531.000000 	 531

11 	 534.000000 	 511.000000 	 531

352 	 532.000000 	 531.000000 	 532

352 	 532.000000 	 531.000000 	 533

164 	 526.000000 	 545.000000 	 533

352 	 532.000000 	 531.000000 	 534

164 	 526.000000 	 545.000000 	 534

352 	 532.000000 	 531.000000 	 535

164 	 526.000000 	 545.000000 	 535

352 	 532.000000 	 531.000000 	 536

164 	 526.000000 	 545.000000 	 536

352 	 532.000000 	 531.000000 	 537

352 	 532.000000 	 531.000000 	 538

11 	 534.000000 	 511.000000 	 539

11 	 534.000000 	 511.000000 	 540

352 	 532.000000 	 531.000000 	 543

352 	 532.000000 	 531.000000 	 544

164 	 526.000000 	 545.000000 	 544

352 	 532.000000 	 531.000000 	 545

352 	 532.000000 	 531.000000 	 546

11 	 534.000000 	 511.000000 	 548

11 	 534.000000 	 511.000000 	 549

11 	 534.000000 	 511.000000 	 569

11 	 534.000000 	 511.000000 	 570

11 	 534.000000 	 511.000000 	 571

11 	 534.000000 	 511.000000 	 572

11 	 534.000000 	 511.000000 	 573

11 	 534.000000 	 511.000000 	 574

11 	 534.000000 	 511.000000 	 575

11 	 534.000000 	 511.000000 	 576

11 	 534.000000 	 511.000000 	 577

11 	 534.000000 	 511.000000 	 578

11 	 534.000000 	 511.000000 	 579

410 	 612.000000 	 494.000000 	 611

410 	 612.000000 	 494.000000 	 612

410 	 612.000000 	 494.000000 	 613

410 	 612.000000 	 494.000000 	 627

410 	 612.000000 	 494.000000 	 628

410 	 612.000000 	 494.000000 	 629

410 	 612.000000 	 494.000000 	 630

410 	 612.000000 	 494.000000 	 631

410 	 612.000000 	 494.000000 	 632

410 	 612.000000 	 494.000000 	 637

410 	 612.000000 	 494.000000 	 638

410 	 612.000000 	 494.000000 	 639

410 	 612.000000 	 494.000000 	 640

410 	 612.000000 	 494.000000 	 641

410 	 612.000000 	 494.000000 	 642

410 	 612.000000 	 494.000000 	 643

410 	 612.000000 	 494.000000 	 644

410 	 612.000000 	 494.000000 	 645

410 	 612.000000 	 494.000000 	 646

410 	 612.000000 	 494.000000 	 647

164 	 526.000000 	 545.000000 	 744

352 	 532.000000 	 531.000000 	 744

